TIME;ALT;LAT;LON;MASS;DYNPRESS;BEARING;HEADING;VERTSPEED;GROUNDSPEED;ANGMOMX;ANGMOMY;ANGMOMZ;ANGVELX;ANGVELY;ANGVELZ
00:00:20;8513.59539102181;-0.325127571821213;-74.5650177001953;0.134800419211388;0.527841563905476;177.207183837891;-4.41568181486218E-06;511.610950375108;172.211505879437;-0.00179295311681926;-8.13224323792383E-05;0.00382652203552425;0.00435914983972907;0.00136962032411247;0.00380356470122933
00:00:21;9039.82421568804;-0.341933727264404;-74.5658493041992;0.132790863513947;0.501440131909598;177.103408813477;-1.62753497079393E-06;520.193123966674;178.276342073583;-0.00177345832344145;-5.54003672732506E-05;0.00381480250507593;0.00392238702625036;0.00120453734416515;0.00408665416762233
00:00:22;9575.29902229679;-0.359325230121613;-74.5667495727539;0.130781322717667;0.471454174637886;177.001937866211;-4.00214275941835E-07;529.746421030916;184.772820480945;-0.00175412721000612;-3.8181748095667E-05;0.00379040837287903;0.00362154305912554;0.00108815019484609;0.00425573205575347
00:00:23;10121.0394336493;-0.377343386411667;-74.5677108764648;0.128771781921387;0.443809888643365;176.902374267578;-4.56245243185549E-06;540.300279935154;191.721199545873;-0.0017268912633881;-2.56731946137734E-05;0.00377089041285217;0.00339348427951336;0.00101506826467812;0.00437242677435279
00:00:24;10678.0628474667;-0.396030217409134;-74.568733215332;0.126762226223946;0.418111752955006;176.8046875;2.33459263654368E-06;551.851439253928;199.130278496986;-0.00169650197494775;-1.75873828993645E-05;0.00372814107686281;0.00322405924089253;0.000959441356826574;0.00441216444596648
00:00:25;11247.3927585506;-0.415428638458252;-74.5698318481445;0.124752677977085;0.394007732129648;176.708847045898;-1.10726682578388E-06;564.41489709475;207.014751627904;-0.0016661062836647;-1.17792696983088E-05;0.00368408299982548;0.00309074693359435;0.000918689009267837;0.00442415848374367
00:00:26;11830.072615589;-0.435582935810089;-74.5710144042969;0.122743137180805;0.371264425810154;176.61474609375;-8.93819958491804E-07;578.008462701532;215.390120142041;-0.00163343513850123;-6.16020997767919E-06;0.00364051992073655;0.00295908539555967;0.000881447922438383;0.00443357229232788
00:00:27;12427.1529760463;-0.456538200378418;-74.572265625;0.120733588933945;0.349630000287263;176.522277832031;-2.93493997105543E-07;592.630863385018;224.264504797319;-0.00159598095342517;-2.33167384067201E-06;0.00358475698158145;0.00284698070026934;0.000853544857818633;0.00440746312960982
00:00:28;13039.6836377789;-0.478340148925781;-74.5736083984375;0.118724040687084;0.32890040465689;176.431457519531;1.25402357298299E-06;608.283737257032;233.646344545907;-0.00155875564087182;-4.73631587283307E-08;0.00353461434133351;0.00276207504794002;0.000840685446746647;0.00436963932588696
00:00:29;13668.7186338769;-0.501035034656525;-74.5750427246094;0.116714492440224;0.30890777447644;176.342102050781;-1.88104195331107E-06;624.973535354491;243.545448454643;-0.00152050342876464;2.34810295296484E-06;0.00346751324832439;0.0026671236846596;0.000815924606285989;0.00431441562250257
00:00:30;14315.3214663032;-0.524669826030731;-74.5765762329102;0.114704951643944;0.289461983515797;176.254028320313;2.12118288800411E-06;642.712477209782;253.973182129282;-0.00147611752618104;4.13968382417806E-06;0.00339666241779923;0.00257525080814958;0.000799428962636739;0.0042458763346076
00:00:31;14980.5704402187;-0.549292385578156;-74.5782089233398;0.112695403397083;0.270548751441912;176.167449951172;-1.41412749599112E-06;661.516486340792;264.94181336333;-0.00143469858448952;6.0511783885886E-06;0.00333304912783206;0.00248690508306026;0.000783699564635754;0.00418751174584031
00:00:32;15665.5604641779;-0.574951529502869;-74.5799407958984;0.110685855150223;0.252170682790063;176.082138061523;1.89440561371157E-06;681.402136569848;276.463544651592;-0.00139175308868289;7.72386374592315E-06;0.00325794285163283;0.00239604152739048;0.000763252086471766;0.00411333190277219
00:00:33;16371.4044117345;-0.601696729660034;-74.5817947387695;0.108676306903362;0.23389919221171;175.998077392578;-6.40365442450275E-07;702.389719622568;288.551413578672;-0.00134653667919338;9.19115154829342E-06;0.00318560027517378;0.00230771605856717;0.000748539750929922;0.0040388754568994
00:00:34;17099.2447808882;-0.629578769207001;-74.5837707519531;0.106666766107082;0.215759449915607;175.915069580078;5.8700476301965E-07;724.515511686673;301.224575828547;-0.00130238512065262;1.00627876236103E-05;0.00311526888981462;0.00223031756468117;0.000738832051865757;0.00396006321534514
00:00:35;17850.2552067724;-0.658649623394012;-74.5858688354492;0.104657217860222;0.198340229935572;175.833267211914;2.93504058390681E-07;747.801606174053;314.496063518682;-0.00125583389308304;1.10780383693054E-05;0.00303292227908969;0.00214347708970308;0.000721893098670989;0.00386887369677424
00:00:36;18625.6283673783;-0.688961863517761;-74.5880966186523;0.102647669613361;0.181761461697925;175.75244140625;-1.09397637970687E-06;772.265268723826;328.37616619315;-0.0012116621946916;1.161170166597E-05;0.00295995990745723;0.00206995802000165;0.000712933659087867;0.00378311797976494
